subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,r
2,audio,different_sds,1,1,0,3610.384273,4.00E-05,2,50.20612104,0,1,4
2,audio,different_sds,1,2,1,2760.038533,2.00E-04,1,194.2090685,1,2,3
2,audio,different_sds,2,1,1,2208.056324,2.00E-04,2,11.02251209,1,2,5
2,audio,different_sds,1,2,0,2714.538457,2.00E-04,2,192.7829146,1,2,3
2,audio,different_sds,1,2,1,2730.265711,2.00E-04,1,79.45823243,1,2,3
3,audio,different_sds,1,2,1,2565.581845,3.00E-04,1,254.7989344,1,3,3
3,audio,different_sds,1,3,1,2816.032095,0.02,1,354.5252582,1,4,2
3,audio,different_sds,2,1,1,2644.785971,2.00E-04,2,340.2434312,0,2,5
3,audio,different_sds,2,1,0,2861.991477,4.00E-05,1,315.3377566,0,1,5
3,audio,different_sds,2,2,0,3006.222352,0.02,1,301.9078044,1,4,6
3,audio,different_sds,2,1,0,2663.201514,4.00E-05,1,89.98820306,0,1,5
4,audio,different_sds,1,1,1,2688.004646,2.00E-04,1,80.94080615,1,2,4
4,audio,different_sds,1,1,1,2745.986312,3.00E-04,1,181.6840421,1,3,4
4,audio,different_sds,1,2,1,2724.144762,3.00E-04,1,36.63734955,1,3,3
4,audio,different_sds,2,1,0,2547.135485,4.00E-05,1,224.7899637,0,1,5
4,audio,different_sds,2,1,1,3004.925182,2.00E-04,2,125.9151342,1,2,5
4,audio,different_sds,2,3,1,2116.526186,0.02,2,201.7411093,1,4,7
1,audio,different_sds,2,2,1,3330.501788,3.00E-04,2,359.8343623,1,3,6
1,audio,different_sds,1,2,1,2580.279953,2.00E-04,1,118.6381739,1,2,3
1,audio,different_sds,1,2,0,2842.696097,2.00E-04,2,296.0974863,1,2,3
1,audio,different_sds,2,3,1,2230.276658,3.00E-04,2,89.32977866,1,3,7
1,audio,different_sds,2,1,0,2625.583752,4.00E-05,1,188.9060164,0,1,5
1,audio,different_sds,2,3,0,2458.062409,0.02,1,6.157784225,1,4,7
2,audio,different_sds,1,1,0,2580.154184,2.00E-04,2,266.6391133,1,2,4
2,audio,different_sds,2,1,0,2617.722508,3.00E-04,1,207.0279292,0,3,5
2,audio,different_sds,1,2,0,2589.648084,3.00E-04,2,344.3994184,1,3,3
2,audio,different_sds,1,2,1,2877.074266,0.02,1,250.5496444,1,4,3
2,audio,different_sds,2,1,0,2867.610984,0.02,1,306.0997083,0,4,5
2,audio,different_sds,1,1,0,2994.481188,4.00E-05,2,30.38528582,0,1,4
3,audio,different_sds,2,4,1,718.9224269,0.02,2,91.11741788,1,4,8
3,audio,different_sds,1,2,1,2728.442856,2.00E-04,1,102.2988396,1,2,3
3,audio,different_sds,2,1,0,2770.299991,4.00E-05,1,265.4969492,0,1,5
3,audio,different_sds,1,1,0,2443.043331,4.00E-05,2,345.027743,0,1,4
3,audio,different_sds,1,1,1,2764.538155,4.00E-05,1,131.0567142,1,1,4
3,audio,different_sds,2,1,1,2431.636656,2.00E-04,2,201.8513574,1,2,5
4,audio,different_sds,1,1,1,2784.165956,4.00E-05,1,286.4282678,1,1,4
4,audio,different_sds,2,2,1,1782.587629,3.00E-04,2,343.6319814,1,3,6
4,audio,different_sds,1,2,1,2737.423145,0.02,1,205.1801829,1,4,3
4,audio,different_sds,1,1,1,2483.058682,4.00E-05,1,90.72012931,0,1,4
4,audio,different_sds,1,1,1,2556.859039,4.00E-05,1,122.6646111,1,1,4
4,audio,different_sds,1,3,0,2903.239761,3.00E-04,2,271.2156945,1,3,2
1,audio,different_sds,1,1,1,2662.142832,4.00E-05,1,345.1662388,1,1,4
1,audio,different_sds,1,2,1,2540.414806,4.00E-05,1,305.7019996,1,1,3
1,audio,different_sds,2,2,0,2586.684539,2.00E-04,1,220.1075529,0,2,6
1,audio,different_sds,2,2,1,3150.613874,2.00E-04,2,71.62499882,1,2,6
1,audio,different_sds,2,3,0,2403.932856,3.00E-04,1,191.485549,1,3,7
1,audio,different_sds,1,2,1,2550.205605,3.00E-04,1,29.54928188,1,3,3
2,audio,different_sds,2,2,1,1710.953912,0.02,2,278.3847753,1,4,6
2,audio,different_sds,1,2,1,2784.072357,0.02,1,123.9910901,1,4,3
2,audio,different_sds,2,1,1,3416.877318,3.00E-04,2,165.5057026,1,3,5
2,audio,different_sds,1,1,1,2692.606753,4.00E-05,1,206.8031556,1,1,4
2,audio,different_sds,1,2,1,2684.130596,2.00E-04,1,356.0592933,1,2,3
2,audio,different_sds,1,2,1,2752.950566,2.00E-04,1,216.9947831,1,2,3
3,audio,different_sds,2,3,1,2394.732065,0.02,2,200.0335939,1,4,7
3,audio,different_sds,2,4,1,3258.134206,0.02,2,99.72027973,1,4,8
3,audio,different_sds,1,1,0,3107.946262,2.00E-04,2,286.0012235,0,2,4
3,audio,different_sds,1,1,0,2399.747468,2.00E-04,2,189.5029044,0,2,4
3,audio,different_sds,2,1,1,2850.936208,4.00E-05,2,332.3136219,0,1,5
3,audio,different_sds,1,1,1,2842.178837,4.00E-05,1,123.9584536,1,1,4
4,audio,different_sds,1,1,0,3007.674595,4.00E-05,2,197.8381256,0,1,4
4,audio,different_sds,2,4,1,2119.813197,0.02,2,273.5477871,1,4,8
4,audio,different_sds,1,2,0,2312.689724,2.00E-04,2,94.96338218,0,2,3
4,audio,different_sds,1,3,0,3015.109124,3.00E-04,2,80.12858613,0,3,2
4,audio,different_sds,1,3,0,2400.913352,3.00E-04,2,244.6385919,0,3,2
4,audio,different_sds,1,1,1,2542.343493,4.00E-05,1,137.4767007,1,1,4
1,audio,different_sds,1,2,0,2628.454155,3.00E-04,2,145.4112536,1,3,3
1,audio,different_sds,1,1,0,2524.201075,2.00E-04,2,253.9350407,1,2,4
1,audio,different_sds,2,2,1,2451.724766,0.02,2,104.5671567,1,4,6
1,audio,different_sds,2,1,1,2720.396816,2.00E-04,2,333.17521,0,2,5
1,audio,different_sds,2,2,1,3204.641023,2.00E-04,2,30.9963007,1,2,6
1,audio,different_sds,2,1,1,1582.785848,4.00E-05,2,2.564390174,1,1,5
2,audio,different_sds,1,1,1,2511.357989,0.02,1,50.3050475,1,4,4
2,audio,different_sds,1,1,1,2708.893076,4.00E-05,1,218.7469627,1,1,4
2,audio,different_sds,2,1,0,2367.830552,4.00E-05,1,83.2264422,1,1,5
2,audio,different_sds,1,2,1,2645.322999,0.02,1,31.69161111,1,4,3
2,audio,different_sds,2,1,0,2805.052956,4.00E-05,1,258.9848412,0,1,5
2,audio,different_sds,2,1,1,3018.913041,3.00E-04,2,190.4555861,1,3,5
3,audio,different_sds,1,3,1,2602.031748,0.02,1,44.11388871,1,4,2
3,audio,different_sds,1,1,0,2468.70879,2.00E-04,2,135.3066608,0,2,4
3,audio,different_sds,2,3,1,1824.674743,3.00E-04,2,1.086069901,1,3,7
3,audio,different_sds,2,1,1,1993.199323,4.00E-05,2,308.8787373,1,1,5
3,audio,different_sds,1,3,1,2648.138613,0.02,1,195.2269082,1,4,2
3,audio,different_sds,2,3,1,1896.378517,3.00E-04,2,130.8443127,1,3,7
4,audio,different_sds,2,2,1,2089.812862,2.00E-04,2,174.2726879,1,2,6
4,audio,different_sds,1,1,0,3475.21881,4.00E-05,2,196.6489495,0,1,4
4,audio,different_sds,1,2,0,2775.123409,3.00E-04,2,135.086765,1,3,3
4,audio,different_sds,1,2,1,2656.603282,3.00E-04,1,198.2114272,1,3,3
4,audio,different_sds,2,1,1,3202.472423,3.00E-04,2,255.2370717,1,3,5
4,audio,different_sds,1,2,1,2650.261077,3.00E-04,1,277.2108699,1,3,3
1,audio,different_sds,2,3,1,3376.149121,0.02,2,274.4327542,1,4,7
1,audio,different_sds,1,1,0,2509.831606,4.00E-05,2,26.96804233,1,1,4
1,audio,different_sds,1,1,0,3110.557285,4.00E-05,2,136.8356892,0,1,4
1,audio,different_sds,2,1,1,1737.177888,2.00E-04,2,333.370965,1,2,5
1,audio,different_sds,2,3,1,2488.384286,0.02,2,88.00368713,0,4,7
1,audio,different_sds,2,2,1,2724.89865,0.02,2,297.7054901,0,4,6
2,audio,different_sds,1,2,1,2662.150615,0.02,1,290.1337666,1,4,3
2,audio,different_sds,2,1,0,2406.681211,3.00E-04,1,328.1746468,1,3,5
2,audio,different_sds,1,2,1,2630.935045,4.00E-05,1,181.1960245,1,1,3
2,audio,different_sds,1,1,0,2478.881238,4.00E-05,2,284.6579022,0,1,4
2,audio,different_sds,1,2,1,2462.951498,4.00E-05,1,99.26303347,0,1,3
2,audio,different_sds,1,1,1,2607.619982,4.00E-05,1,327.2221824,1,1,4
3,audio,different_sds,2,4,1,1598.871629,0.02,2,161.3852198,1,4,8
3,audio,different_sds,1,3,1,2678.111354,0.02,1,327.9239198,1,4,2
3,audio,different_sds,2,4,1,2209.443328,0.02,2,348.5729392,1,4,8
3,audio,different_sds,2,1,0,2540.055607,4.00E-05,1,259.320666,0,1,5
3,audio,different_sds,1,2,0,2882.663854,3.00E-04,2,147.3370951,1,3,3
3,audio,different_sds,2,4,1,1879.240205,0.02,2,83.33739013,1,4,8
4,audio,different_sds,2,1,1,1932.127898,2.00E-04,2,299.9353788,1,2,5
4,audio,different_sds,2,1,1,2909.928198,2.00E-04,2,55.14127102,0,2,5
4,audio,different_sds,1,1,1,2567.633794,4.00E-05,1,356.2424112,1,1,4
4,audio,different_sds,1,2,0,3213.223207,3.00E-04,2,92.65078765,0,3,3
4,audio,different_sds,1,2,0,2719.44455,3.00E-04,2,113.3153819,1,3,3
4,audio,different_sds,1,2,0,2303.4997,3.00E-04,2,291.0736378,0,3,3
1,audio,different_sds,1,3,0,2884.216404,3.00E-04,2,261.4435594,1,3,2
1,audio,different_sds,1,1,1,2748.316017,2.00E-04,1,27.51099585,1,2,4
1,audio,different_sds,1,2,1,2763.078471,2.00E-04,1,216.825968,1,2,3
1,audio,different_sds,1,2,1,2690.977469,0.02,1,324.9238756,1,4,3
1,audio,different_sds,1,2,0,2984.873544,3.00E-04,2,179.8376691,0,3,3
1,audio,different_sds,2,3,1,3076.363515,0.02,2,315.7544361,1,4,7
2,audio,different_sds,1,1,1,2518.943653,4.00E-05,1,74.99608459,1,1,4
2,audio,different_sds,1,1,1,2707.665855,4.00E-05,1,255.5188773,1,1,4
2,audio,different_sds,1,2,0,3188.624596,0.02,2,119.8177357,0,4,3
2,audio,different_sds,2,1,1,3240.114067,3.00E-04,2,11.54712689,1,3,5
2,audio,different_sds,1,2,1,2748.192861,3.00E-04,1,353.8910707,1,3,3
2,audio,different_sds,1,2,0,2753.982651,0.02,2,210.455078,1,4,3
3,audio,different_sds,1,1,1,2743.4563,4.00E-05,1,113.9244695,1,1,4
3,audio,different_sds,2,1,0,2693.883468,2.00E-04,1,223.399572,0,2,5
3,audio,different_sds,2,1,0,2883.804632,4.00E-05,1,261.1331626,0,1,5
3,audio,different_sds,2,1,0,2810.499014,4.00E-05,1,88.07775727,0,1,5
3,audio,different_sds,1,1,0,2357.164633,3.00E-04,2,176.4462406,0,3,4
3,audio,different_sds,1,1,0,2860.317424,2.00E-04,2,10.28814466,1,2,4
4,audio,different_sds,1,2,0,2704.770324,3.00E-04,2,174.140913,1,3,3
4,audio,different_sds,2,2,1,2626.982355,2.00E-04,2,168.9553621,0,2,6
4,audio,different_sds,2,1,0,2711.528044,4.00E-05,1,222.8595069,0,1,5
4,audio,different_sds,1,2,0,2970.016144,2.00E-04,2,9.712116918,0,2,3
4,audio,different_sds,1,2,1,2547.104628,2.00E-04,1,353.8267962,1,2,3
4,audio,different_sds,1,1,0,2923.468035,2.00E-04,2,296.9354171,0,2,4
1,audio,different_sds,1,2,1,2762.170291,3.00E-04,1,290.699819,1,3,3
1,audio,different_sds,1,2,1,2640.07403,2.00E-04,1,13.44265198,1,2,3
1,audio,different_sds,1,1,0,2896.590814,3.00E-04,2,100.6434728,1,3,4
1,audio,different_sds,2,2,0,2801.284945,0.02,1,56.37250641,0,4,6
1,audio,different_sds,2,2,1,2472.26736,2.00E-04,2,113.1513199,1,2,6
1,audio,different_sds,2,1,0,2655.919919,3.00E-04,1,188.1235817,0,3,5
2,audio,different_sds,1,1,1,2681.307229,4.00E-05,1,23.79257895,1,1,4
2,audio,different_sds,2,3,1,3405.588509,2.00E-04,2,57.70625369,1,2,7
2,audio,different_sds,1,2,1,2627.069226,0.02,1,249.8457931,1,4,3
2,audio,different_sds,1,2,1,2838.597918,0.02,1,306.910201,1,4,3
2,audio,different_sds,1,2,1,2501.328136,3.00E-04,1,190.2843505,1,3,3
2,audio,different_sds,2,1,1,2422.935034,0.02,2,164.2139327,1,4,5
3,audio,different_sds,1,1,1,2687.211356,2.00E-04,1,132.3828045,1,2,4
3,audio,different_sds,1,1,0,2476.276829,4.00E-05,2,175.8287179,0,1,4
3,audio,different_sds,1,2,1,2646.811109,3.00E-04,1,248.0194791,1,3,3
3,audio,different_sds,2,2,1,3003.33744,3.00E-04,2,213.9434089,1,3,6
3,audio,different_sds,1,1,1,2787.635878,4.00E-05,1,215.9537733,1,1,4
3,audio,different_sds,2,3,1,3391.432849,3.00E-04,2,117.3107609,1,3,7
4,audio,different_sds,1,2,0,2758.586418,3.00E-04,2,128.69909,1,3,3
4,audio,different_sds,2,3,1,3172.003417,0.02,2,349.428736,1,4,7
4,audio,different_sds,2,1,1,3297.380048,4.00E-05,2,192.8091543,1,1,5
4,audio,different_sds,2,1,1,2549.013053,4.00E-05,2,44.39257563,0,1,5
4,audio,different_sds,1,1,0,3594.906366,4.00E-05,2,74.60325575,0,1,4
4,audio,different_sds,1,3,1,2660.299917,0.02,1,21.92030604,1,4,2
1,audio,different_sds,1,2,1,2825.614402,2.00E-04,1,321.1690429,1,2,3
1,audio,different_sds,1,2,1,2660.640625,0.02,1,278.8334088,1,4,3
1,audio,different_sds,1,1,1,2811.887028,2.00E-04,1,187.8061727,1,2,4
1,audio,different_sds,1,2,1,2866.2804,2.00E-04,1,117.7269828,1,2,3
1,audio,different_sds,1,2,0,2845.602767,2.00E-04,2,305.2317955,1,2,3
1,audio,different_sds,2,1,0,2837.166522,4.00E-05,1,320.7818231,0,1,5
2,audio,different_sds,1,1,0,3048.719357,4.00E-05,2,348.2206478,0,1,4
2,audio,different_sds,1,1,0,2723.09443,4.00E-05,2,294.8006326,1,1,4
2,audio,different_sds,2,1,1,3031.798702,4.00E-05,2,35.74567554,1,1,5
2,audio,different_sds,1,1,1,2835.167448,0.02,1,248.8430687,1,4,4
2,audio,different_sds,1,1,1,2676.203269,4.00E-05,1,85.12197963,1,1,4
2,audio,different_sds,2,2,1,2445.300293,3.00E-04,2,172.4836934,1,3,6
3,audio,different_sds,1,1,0,2870.910552,3.00E-04,2,74.22444074,1,3,4
3,audio,different_sds,1,1,0,2421.560086,2.00E-04,2,265.567729,0,2,4
3,audio,different_sds,1,1,1,2472.943295,2.00E-04,1,223.9502269,0,2,4
3,audio,different_sds,1,2,0,3050.104373,3.00E-04,2,85.02157483,0,3,3
3,audio,different_sds,1,1,1,2766.382071,3.00E-04,1,113.863221,1,3,4
3,audio,different_sds,2,2,0,2640.185096,3.00E-04,1,124.1352969,0,3,6
4,audio,different_sds,2,2,1,2983.87536,4.00E-05,2,74.44474285,1,1,6
4,audio,different_sds,1,2,1,2721.073147,0.02,1,229.1570675,1,4,3
4,audio,different_sds,1,1,1,2778.653221,2.00E-04,1,165.9879391,1,2,4
4,audio,different_sds,1,3,0,2984.530059,0.02,2,261.8497017,0,4,2
4,audio,different_sds,1,2,0,2242.646453,3.00E-04,2,334.4540543,0,3,3
4,audio,different_sds,2,1,1,2781.731703,4.00E-05,2,298.3861237,0,1,5
1,audio,different_sds,1,3,1,2569.889658,0.02,1,109.3308123,1,4,2
1,audio,different_sds,1,2,0,2552.019436,3.00E-04,2,96.96119663,1,3,3
1,audio,different_sds,1,1,0,1914.811307,4.00E-05,2,207.6021465,0,1,4
1,audio,different_sds,2,2,1,2211.230769,3.00E-04,2,57.13652251,1,3,6
1,audio,different_sds,2,1,0,2851.577636,4.00E-05,1,69.9747794,0,1,5
1,audio,different_sds,2,1,1,3074.035177,2.00E-04,2,101.5527757,1,2,5
2,audio,different_sds,2,2,0,2762.2812,3.00E-04,1,28.72691675,0,3,6
2,audio,different_sds,2,1,1,2870.092631,4.00E-05,2,232.6104926,0,1,5
2,audio,different_sds,1,2,0,2995.549758,0.02,2,89.09130063,0,4,3
2,audio,different_sds,1,2,1,2707.320648,2.00E-04,1,335.8543476,1,2,3
2,audio,different_sds,1,2,1,2707.978105,3.00E-04,1,318.1729875,1,3,3
2,audio,different_sds,1,1,1,2908.150574,4.00E-05,1,219.3094354,1,1,4
3,audio,different_sds,2,4,1,3471.332686,0.02,2,50.66191633,1,4,8
3,audio,different_sds,2,1,0,2704.121824,2.00E-04,1,343.3830613,0,2,5
3,audio,different_sds,1,3,0,2719.120793,0.02,2,42.32093303,1,4,2
3,audio,different_sds,1,2,1,2714.463995,3.00E-04,1,244.145061,1,3,3
3,audio,different_sds,1,1,1,2708.475775,2.00E-04,1,47.06995022,1,2,4
3,audio,different_sds,1,1,1,2704.699468,4.00E-05,1,207.1078761,1,1,4
4,audio,different_sds,2,1,0,2541.186839,4.00E-05,1,213.1278453,0,1,5
4,audio,different_sds,2,3,1,3175.57471,2.00E-04,2,80.79713226,1,2,7
4,audio,different_sds,1,2,0,2959.093655,2.00E-04,2,340.5802063,0,2,3
4,audio,different_sds,1,2,0,3075.865211,3.00E-04,2,201.7233559,0,3,3
4,audio,different_sds,1,1,1,2706.652171,4.00E-05,1,210.7946903,1,1,4
4,audio,different_sds,2,1,0,2730.219309,4.00E-05,1,331.5452419,0,1,5
1,audio,different_sds,2,1,0,2894.502037,4.00E-05,1,284.5568367,0,1,5
1,audio,different_sds,1,2,0,2604.751268,0.02,2,36.49433437,1,4,3
1,audio,different_sds,1,1,0,2269.672773,4.00E-05,2,183.1455877,0,1,4
1,audio,different_sds,1,2,1,2764.972157,3.00E-04,1,3.168934492,1,3,3
1,audio,different_sds,2,1,0,2691.385898,2.00E-04,1,233.0739307,0,2,5
1,audio,different_sds,2,3,1,3377.496639,2.00E-04,2,266.7233066,1,2,7
2,audio,different_sds,1,2,0,2508.155171,3.00E-04,2,184.6940986,1,3,3
2,audio,different_sds,1,2,1,2693.962907,3.00E-04,1,312.3515285,1,3,3
2,audio,different_sds,1,1,0,2951.42833,4.00E-05,2,212.9015258,0,1,4
2,audio,different_sds,2,1,1,2099.107314,3.00E-04,2,119.5000046,1,3,5
2,audio,different_sds,1,2,1,2674.886331,0.02,1,34.28119617,1,4,3
2,audio,different_sds,1,1,1,2723.057329,4.00E-05,1,268.7347458,1,1,4
3,audio,different_sds,1,3,1,2792.520636,0.02,1,37.59147052,1,4,2
3,audio,different_sds,2,3,1,2927.496875,0.02,2,118.9696329,1,4,7
3,audio,different_sds,2,4,1,2098.012748,0.02,2,80.61211895,1,4,8
3,audio,different_sds,1,2,1,2574.158204,2.00E-04,1,102.1057685,1,2,3
3,audio,different_sds,1,1,0,2399.403287,4.00E-05,2,187.022781,0,1,4
3,audio,different_sds,1,1,0,2997.455402,4.00E-05,2,76.35726272,0,1,4
4,audio,different_sds,1,2,1,2572.361613,0.02,1,196.8602933,1,4,3
4,audio,different_sds,2,3,1,2196.551559,3.00E-04,2,177.898408,1,3,7
4,audio,different_sds,2,1,0,2657.671184,4.00E-05,1,294.6076552,0,1,5
4,audio,different_sds,1,2,1,2541.578752,0.02,1,335.6575724,1,4,3
4,audio,different_sds,1,2,1,2791.862428,0.02,1,251.8559585,1,4,3
4,audio,different_sds,2,2,1,3024.925882,3.00E-04,2,56.8350418,1,3,6
1,audio,different_sds,1,2,1,2787.569776,3.00E-04,1,228.009085,1,3,3
1,audio,different_sds,1,1,0,2565.241057,4.00E-05,2,153.7922452,1,1,4
1,audio,different_sds,1,1,1,2702.611617,4.00E-05,1,304.7962867,1,1,4
1,audio,different_sds,2,3,1,2489.71051,3.00E-04,2,96.93724456,0,3,7
1,audio,different_sds,1,2,1,2783.780059,2.00E-04,1,120.6042054,1,2,3
1,audio,different_sds,2,1,0,2660.418715,4.00E-05,1,32.4207937,0,1,5
2,audio,different_sds,2,2,1,2829.236771,3.00E-04,2,99.29255073,0,3,6
2,audio,different_sds,1,1,1,2617.882708,4.00E-05,1,51.21362889,1,1,4
2,audio,different_sds,1,1,0,3152.404154,4.00E-05,2,307.2047041,0,1,4
2,audio,different_sds,1,2,0,2811.030721,0.02,2,319.9593502,1,4,3
2,audio,different_sds,2,1,1,2881.864357,4.00E-05,2,88.26336686,0,1,5
2,audio,different_sds,1,1,1,2781.398824,2.00E-04,1,152.8497019,1,2,4
3,audio,different_sds,2,3,1,2157.347044,0.02,2,315.0138154,1,4,7
3,audio,different_sds,1,1,1,2576.656577,4.00E-05,1,8.937632062,1,1,4
3,audio,different_sds,2,1,0,2618.409351,2.00E-04,1,229.9149256,0,2,5
3,audio,different_sds,2,1,1,2101.936628,4.00E-05,2,35.22017846,1,1,5
3,audio,different_sds,1,2,1,2585.374628,3.00E-04,1,209.5981313,1,3,3
3,audio,different_sds,1,2,1,2636.088883,2.00E-04,1,222.9687622,1,2,3
4,audio,different_sds,1,2,1,2728.537444,0.02,1,322.6917157,1,4,3
4,audio,different_sds,1,2,1,2787.368098,0.02,1,108.7574469,1,4,3
4,audio,different_sds,2,1,0,2637.564287,4.00E-05,1,83.08523939,0,1,5
4,audio,different_sds,1,4,1,2590.696593,0.02,1,90.69841119,1,4,1
4,audio,different_sds,1,2,1,2521.316842,2.00E-04,1,201.889204,1,2,3
4,audio,different_sds,1,1,0,3218.115663,3.00E-04,2,248.0365735,0,3,4
1,audio,different_sds,1,2,0,3183.57701,2.00E-04,2,79.72338975,0,2,3
1,audio,different_sds,2,3,1,3030.657448,0.02,2,318.7683639,1,4,7
1,audio,different_sds,2,4,1,2311.754758,0.02,2,354.0502294,1,4,8
1,audio,different_sds,1,2,1,2821.408685,3.00E-04,1,332.715389,1,3,3
1,audio,different_sds,1,2,1,2671.692128,2.00E-04,1,309.0090506,1,2,3
1,audio,different_sds,1,2,0,2688.594866,3.00E-04,2,59.1730956,1,3,3
2,audio,different_sds,2,3,0,2711.371587,4.00E-05,1,208.1452471,0,1,7
2,audio,different_sds,1,1,1,2820.889797,4.00E-05,1,167.5976269,1,1,4
2,audio,different_sds,1,2,1,2607.541745,3.00E-04,1,244.7172917,1,3,3
2,audio,different_sds,2,2,1,4206.907783,2.00E-04,2,318.9273026,1,2,6
2,audio,different_sds,1,1,0,2769.605862,4.00E-05,2,102.1019496,1,1,4
2,audio,different_sds,1,1,1,2658.82254,3.00E-04,1,170.071905,1,3,4
3,audio,different_sds,1,1,1,2605.31547,3.00E-04,1,57.76892964,1,3,4
3,audio,different_sds,2,2,0,3072.482987,3.00E-04,1,96.28951035,1,3,6
3,audio,different_sds,1,2,0,2660.687663,3.00E-04,2,27.95195778,1,3,3
3,audio,different_sds,1,2,1,2838.253283,3.00E-04,1,243.8748805,1,3,3
3,audio,different_sds,1,1,1,2764.524866,3.00E-04,1,248.0452758,1,3,4
3,audio,different_sds,2,3,1,2303.566192,3.00E-04,2,283.2664898,1,3,7
4,audio,different_sds,2,3,1,2326.99052,0.02,2,98.12193748,1,4,7
4,audio,different_sds,1,3,1,2730.041264,3.00E-04,1,118.6643508,1,3,2
4,audio,different_sds,1,2,1,2727.184297,3.00E-04,1,210.5226301,1,3,3
4,audio,different_sds,1,1,0,1917.118714,2.00E-04,2,113.9077439,0,2,4
4,audio,different_sds,1,3,1,2715.035234,0.02,1,345.426032,1,4,2
4,audio,different_sds,2,1,1,2943.153091,2.00E-04,2,100.3162519,1,2,5
1,audio,different_sds,1,2,1,2565.545203,2.00E-04,1,236.8460337,1,2,3
1,audio,different_sds,1,1,0,2558.918857,4.00E-05,2,200.7088174,1,1,4
1,audio,different_sds,1,2,1,2787.243407,0.02,1,197.6542902,1,4,3
1,audio,different_sds,2,1,0,2639.329044,4.00E-05,1,248.2725434,0,1,5
1,audio,different_sds,2,1,0,2819.060155,2.00E-04,1,248.2407385,0,2,5
1,audio,different_sds,2,1,1,1745.761972,4.00E-05,2,181.1653419,1,1,5
2,audio,different_sds,1,1,0,2615.793078,2.00E-04,2,135.2401114,1,2,4
2,audio,different_sds,1,2,1,2701.232432,2.00E-04,1,188.8000485,1,2,3
2,audio,different_sds,1,1,1,2752.341334,4.00E-05,1,42.22815506,1,1,4
2,audio,different_sds,1,2,0,2552.147073,4.00E-05,2,76.34752364,1,1,3
2,audio,different_sds,1,1,1,2451.446302,4.00E-05,1,307.852426,0,1,4
2,audio,different_sds,1,2,0,2867.611503,0.02,2,84.85246425,1,4,3
3,audio,different_sds,2,1,1,2946.825683,2.00E-04,2,347.6258752,1,2,5
3,audio,different_sds,1,2,1,2664.895602,3.00E-04,1,306.5036763,1,3,3
3,audio,different_sds,1,3,1,2655.075712,0.02,1,168.0894409,1,4,2
3,audio,different_sds,2,4,1,3118.010948,0.02,2,273.7425749,1,4,8
3,audio,different_sds,1,2,1,2757.080503,3.00E-04,1,124.0978912,1,3,3
3,audio,different_sds,1,2,1,2661.489169,2.00E-04,1,60.45047093,1,2,3
4,audio,different_sds,1,3,1,2503.3852,0.02,1,4.479055587,1,4,2
4,audio,different_sds,2,1,0,2546.345202,4.00E-05,1,280.3354771,0,1,5
4,audio,different_sds,1,2,0,2605.776921,0.02,2,279.8043233,1,4,3
4,audio,different_sds,2,1,0,2744.440238,4.00E-05,1,42.8146869,0,1,5
4,audio,different_sds,1,2,0,2838.08732,0.02,2,53.8306831,1,4,3
4,audio,different_sds,2,1,1,3318.882642,4.00E-05,2,181.8452375,1,1,5
1,audio,different_sds,1,2,1,2748.539587,2.00E-04,1,71.69641628,1,2,3
1,audio,different_sds,1,1,1,2797.18423,3.00E-04,1,265.7488615,1,3,4
1,audio,different_sds,1,1,0,4276.044362,4.00E-05,2,47.86229636,0,1,4
1,audio,different_sds,1,3,0,2386.70517,0.02,2,189.9405908,0,4,2
1,audio,different_sds,1,2,1,2758.927804,0.02,1,129.0852326,1,4,3
1,audio,different_sds,1,2,1,2639.546194,0.02,1,357.5130238,1,4,3
2,audio,different_sds,2,3,1,3098.320162,3.00E-04,2,146.2275137,1,3,7
2,audio,different_sds,1,1,0,2177.323394,4.00E-05,2,63.77071207,0,1,4
2,audio,different_sds,2,1,1,2297.281796,2.00E-04,2,227.1330651,1,2,5
2,audio,different_sds,2,1,1,3049.289618,0.02,2,331.7211859,1,4,5
2,audio,different_sds,2,3,1,1899.465821,0.02,2,18.46313424,1,4,7
2,audio,different_sds,1,1,1,2483.024994,4.00E-05,1,113.0135931,0,1,4
3,audio,different_sds,1,1,1,2630.834633,4.00E-05,1,23.48636227,1,1,4
3,audio,different_sds,1,1,0,2640.128751,4.00E-05,2,62.03947093,1,1,4
3,audio,different_sds,1,3,0,2827.782401,0.02,2,192.6737991,1,4,2
3,audio,different_sds,1,3,1,2751.723964,2.00E-04,1,215.6686638,1,2,2
3,audio,different_sds,1,3,1,2670.367511,0.02,1,343.5898353,1,4,2
3,audio,different_sds,2,4,1,3271.004188,0.02,2,83.96857726,1,4,8
4,audio,different_sds,1,3,1,2720.85025,0.02,1,213.4419339,1,4,2
4,audio,different_sds,2,1,0,2945.360383,2.00E-04,1,342.3366663,1,2,5
4,audio,different_sds,2,4,1,2103.479471,0.02,2,264.2901888,1,4,8
4,audio,different_sds,2,4,1,3376.339843,0.02,2,148.5968533,1,4,8
4,audio,different_sds,1,2,1,2783.68783,2.00E-04,1,345.559836,1,2,3
4,audio,different_sds,1,1,1,2541.629471,2.00E-04,1,269.3245685,1,2,4
