subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,stim_reliability_level,resp_buttonid,r
3,audio,different_means,1,4,1,2544.35828,26,1,290.4693017,1,3,-4,1
3,audio,different_means,1,1,0,2806.344902,9,2,335.5832882,0,2,-1,4
3,audio,different_means,1,1,0,2895.436356,9,2,255.2164247,0,2,-1,4
3,audio,different_means,1,3,0,3042.429905,55,2,15.12598605,0,4,-3,2
3,audio,different_means,1,4,0,2950.776502,26,2,265.9548818,0,3,-4,1
4,audio,different_means,1,1,1,1923.794099,4,1,153.9838637,1,1,-1,4
4,audio,different_means,1,2,0,3122.47208,55,2,199.1577035,0,4,-2,3
4,audio,different_means,2,1,0,2932.809874,4,1,157.2168954,1,1,1,5
4,audio,different_means,2,1,0,2852.517856,4,1,40.628416,1,1,1,5
4,audio,different_means,2,1,1,2722.205827,4,2,119.9816271,1,1,1,5
4,audio,different_means,1,1,0,3091.152262,4,2,139.5794232,0,1,-1,4
5,audio,different_means,2,1,0,2666.291142,4,1,59.71400631,0,1,1,5
5,audio,different_means,2,3,1,3586.609397,26,2,285.3592009,1,3,3,7
5,audio,different_means,1,1,0,3034.738625,9,2,83.85548969,0,2,-1,4
5,audio,different_means,2,1,0,2034.782031,4,1,340.0340342,0,1,1,5
5,audio,different_means,2,3,1,3184.621454,55,2,46.72073607,1,4,3,7
5,audio,different_means,2,4,0,1768.57555,4,1,149.4347626,0,1,4,8
6,audio,different_means,1,1,1,2994.748856,4,1,242.0985218,0,1,-1,4
6,audio,different_means,1,1,1,2279.724263,26,1,208.9443877,1,3,-1,4
6,audio,different_means,1,1,0,3280.593162,4,2,198.6126951,0,1,-1,4
6,audio,different_means,1,3,1,2389.263655,26,1,91.10544986,1,3,-3,2
6,audio,different_means,1,1,0,3831.199243,4,2,251.556737,0,1,-1,4
6,audio,different_means,1,3,1,2314.730075,55,1,179.2040705,1,4,-3,2
7,audio,different_means,2,1,0,1621.542197,9,1,196.2358073,0,2,1,5
