subject_name,stim_type,task_type,resp_category,resp_confidence,resp_correct,stim_orientation,stim_reliability,stim_category,stim_length,ideal_accuracy,r,stim_reliability_level
6,audio,different_sds,1,1,1,2608.955963,4,1,78.60592132,1,4,1
7,audio,different_sds,2,1,1,2405.814291,4,2,91.37549516,1,5,1
7,audio,different_sds,1,3,0,2583.198248,55,2,182.747252,1,2,4
7,audio,different_sds,2,4,1,3069.265782,55,2,173.7915946,1,8,4
7,audio,different_sds,2,3,1,2979.051415,55,2,319.1180243,1,7,4
7,audio,different_sds,2,1,0,2468.563798,4,1,219.086683,1,5,1
7,audio,different_sds,2,4,1,3215.471574,26,2,100.1024418,1,8,3
8,audio,different_sds,2,1,1,1919.600042,9,2,203.4382896,1,5,2
8,audio,different_sds,1,2,1,2589.821724,4,1,24.75128589,1,3,1
8,audio,different_sds,2,1,1,2698.941988,4,2,113.604183,0,5,1
8,audio,different_sds,2,1,1,3127.05747,9,2,120.2727814,1,5,2
8,audio,different_sds,1,3,1,2655.882632,26,1,170.1014139,1,2,3
8,audio,different_sds,2,1,0,2918.554604,9,1,160.7641752,1,5,2
1,audio,different_sds,2,1,0,2686.576291,9,1,246.5427641,0,5,2
1,audio,different_sds,2,3,1,1638.809229,26,2,63.42736284,1,7,3
1,audio,different_sds,2,3,1,2043.162429,26,2,189.1445314,1,7,3
1,audio,different_sds,2,1,0,2573.896376,4,1,319.9544626,0,5,1
1,audio,different_sds,2,2,1,3103.564172,26,2,25.18669431,1,6,3
1,audio,different_sds,1,1,1,2656.84829,9,1,99.91726739,1,4,2
2,audio,different_sds,1,1,0,2411.84298,9,2,210.2733792,0,4,2
2,audio,different_sds,2,2,0,2586.123523,26,1,249.7924017,0,6,3
2,audio,different_sds,1,1,1,2870.648153,4,1,281.1683839,1,4,1
2,audio,different_sds,1,1,0,2604.585177,9,2,260.1096821,1,4,2
2,audio,different_sds,1,1,0,2623.50996,9,2,270.8914287,1,4,2
2,audio,different_sds,1,1,1,2736.25557,4,1,211.9788711,1,4,1
3,audio,different_sds,1,1,0,1914.017936,4,2,186.0610286,0,4,1
3,audio,different_sds,2,4,1,3177.211165,26,2,321.5172333,1,8,3
3,audio,different_sds,1,1,1,2779.62769,9,1,258.8944124,1,4,2
3,audio,different_sds,2,4,1,2003.678877,26,2,172.5372927,1,8,3
3,audio,different_sds,1,1,0,1941.637186,4,2,220.4483099,0,4,1
3,audio,different_sds,2,1,0,2589.312173,4,1,53.26699636,0,5,1
4,audio,different_sds,1,3,1,2909.478378,55,1,89.35526537,1,2,4
4,audio,different_sds,1,1,1,2859.736537,9,1,190.4855577,1,4,2
4,audio,different_sds,1,1,1,2821.158993,9,1,356.3567578,1,4,2
4,audio,different_sds,1,1,1,2628.335694,9,1,241.7906978,1,4,2
4,audio,different_sds,1,2,1,2460.414989,55,1,294.9184013,0,3,4
4,audio,different_sds,1,1,0,2795.224378,4,2,152.6727814,1,4,1
5,audio,different_sds,2,1,1,1843.900973,4,2,80.98733174,1,5,1
5,audio,different_sds,1,1,0,2434.526445,4,2,234.7126206,0,4,1
5,audio,different_sds,1,1,0,1704.61017,9,2,205.254113,0,4,2
5,audio,different_sds,1,3,1,2972.976078,55,1,163.4972232,0,2,4
5,audio,different_sds,2,1,1,3153.232033,9,2,332.986483,1,5,2
5,audio,different_sds,2,1,1,2446.180906,9,2,169.3438216,1,5,2
6,audio,different_sds,1,2,1,2703.142667,26,1,274.9047562,1,3,3
6,audio,different_sds,1,1,1,2616.227851,4,1,304.0547778,1,4,1
6,audio,different_sds,1,2,0,2990.487945,4,2,308.9335224,0,3,1
6,audio,different_sds,2,2,1,1286.818057,4,2,175.3575349,1,6,1
6,audio,different_sds,2,1,1,3028.181634,26,2,186.9678331,1,5,3
6,audio,different_sds,1,2,0,2715.426154,26,2,355.5128985,1,3,3
7,audio,different_sds,1,1,1,2882.377221,9,1,114.8995376,1,4,2
7,audio,different_sds,2,1,0,2633.066555,4,1,303.0171044,0,5,1
7,audio,different_sds,1,1,0,2475.226728,4,2,159.0625883,0,4,1
7,audio,different_sds,1,3,1,2723.605133,26,1,65.15614867,1,2,3
7,audio,different_sds,1,1,1,2871.23114,9,1,304.9345009,1,4,2
7,audio,different_sds,2,4,1,1891.22445,26,2,7.928841435,1,8,3
8,audio,different_sds,2,1,0,2857.784881,4,1,15.02027681,0,5,1
8,audio,different_sds,1,2,1,2692.567701,26,1,119.386767,1,3,3
8,audio,different_sds,1,2,1,2775.544653,26,1,202.2363833,1,3,3
8,audio,different_sds,1,2,0,2320.666337,26,2,153.9921262,0,3,3
8,audio,different_sds,2,1,0,2561.555925,4,1,273.5063427,0,5,1
8,audio,different_sds,2,1,1,3234.915411,9,2,27.14684153,1,5,2
1,audio,different_sds,1,1,1,2767.16134,9,1,246.3319826,1,4,2
1,audio,different_sds,2,1,0,2458.149664,9,1,22.64413103,1,5,2
1,audio,different_sds,1,1,1,2678.430645,9,1,321.0865861,1,4,2
1,audio,different_sds,2,1,0,2802.384721,4,1,0.838871106,0,5,1
1,audio,different_sds,2,1,0,2455.503806,4,1,263.1035913,1,5,1
1,audio,different_sds,2,1,0,2546.252365,9,1,266.8110234,0,5,2
2,audio,different_sds,2,4,1,2108.293081,26,2,339.39143,1,8,3
2,audio,different_sds,1,1,1,2917.250073,9,1,253.2875506,0,4,2
2,audio,different_sds,1,1,0,3192.598754,4,2,60.55216679,0,4,1
2,audio,different_sds,1,1,0,1837.593535,9,2,198.1953817,0,4,2
2,audio,different_sds,2,2,1,3179.451399,26,2,199.919581,1,6,3
2,audio,different_sds,1,1,0,2441.25994,4,2,53.75843951,0,4,1
3,audio,different_sds,2,4,0,2785.341398,26,1,59.70076425,0,8,3
3,audio,different_sds,1,1,0,3151.282533,4,2,242.7714982,0,4,1
3,audio,different_sds,1,1,0,2783.656206,4,2,143.0198869,1,4,1
3,audio,different_sds,2,3,0,2330.027129,26,1,60.66238974,1,7,3
3,audio,different_sds,1,3,1,2750.299773,26,1,312.5645306,1,2,3
3,audio,different_sds,2,1,0,2506.269629,4,1,272.0677361,0,5,1
4,audio,different_sds,1,1,1,2700.607457,9,1,202.1790537,1,4,2
4,audio,different_sds,2,1,0,2514.827168,4,1,355.1681395,0,5,1
4,audio,different_sds,2,2,1,3647.214462,4,2,0.221571407,1,6,1
4,audio,different_sds,1,1,0,3134.556255,4,2,214.5379412,0,4,1
4,audio,different_sds,2,1,1,2564.860018,4,2,211.0273163,0,5,1
4,audio,different_sds,2,1,1,2522.413599,55,2,157.1250264,0,5,4
5,audio,different_sds,1,1,1,2752.279708,26,1,193.7668549,1,4,3
5,audio,different_sds,2,3,1,2601.084152,26,2,330.3747588,0,7,3
5,audio,different_sds,2,2,1,3245.731977,26,2,81.74487258,1,6,3
5,audio,different_sds,1,3,1,2769.821709,55,1,26.43545961,1,2,4
5,audio,different_sds,1,2,1,2771.694006,55,1,311.9005696,1,3,4
5,audio,different_sds,1,3,0,2942.076393,55,2,10.24155117,0,2,4
6,audio,different_sds,1,2,1,2598.654467,26,1,219.7813008,1,3,3
6,audio,different_sds,1,1,1,2734.41855,4,1,330.7318888,1,4,1
6,audio,different_sds,1,1,0,2697.36147,9,2,18.22645458,1,4,2
6,audio,different_sds,1,2,1,2498.522695,26,1,203.5145906,1,3,3
6,audio,different_sds,1,1,1,2651.63246,4,1,176.9306512,1,4,1
6,audio,different_sds,1,2,1,2770.033277,26,1,104.6809438,1,3,3
7,audio,different_sds,1,4,0,2653.614645,55,2,248.6298604,1,1,4
7,audio,different_sds,1,4,0,2705.002178,55,2,132.2980586,1,1,4
7,audio,different_sds,2,4,1,2301.746947,26,2,111.2340683,1,8,3
7,audio,different_sds,1,3,1,2713.62043,26,1,154.7360597,1,2,3
7,audio,different_sds,1,1,1,2759.135726,4,1,11.6343402,1,4,1
7,audio,different_sds,1,1,0,2678.70117,9,2,123.0182742,1,4,2
8,audio,different_sds,1,2,1,2707.052396,26,1,259.5469543,1,3,3
8,audio,different_sds,1,2,0,2800.972116,4,2,351.1228933,1,3,1
8,audio,different_sds,2,1,1,3137.455668,9,2,160.7467112,1,5,2
8,audio,different_sds,1,2,0,2261.179631,26,2,137.611139,0,3,3
8,audio,different_sds,2,4,1,1459.409178,26,2,6.428359462,1,8,3
8,audio,different_sds,2,1,1,2902.362833,4,2,160.4787522,0,5,1
1,audio,different_sds,1,1,0,2650.9632,9,2,197.6338598,1,4,2
1,audio,different_sds,1,2,1,2697.016,55,1,152.5164025,1,3,4
1,audio,different_sds,2,1,0,2644.071438,9,1,254.8331895,0,5,2
1,audio,different_sds,2,1,1,2526.137312,26,2,36.0575832,0,5,3
1,audio,different_sds,1,2,1,2540.453965,55,1,149.9457091,1,3,4
1,audio,different_sds,2,3,1,1824.140814,26,2,189.632327,1,7,3
2,audio,different_sds,1,1,0,2718.814944,9,2,84.9289623,1,4,2
2,audio,different_sds,1,2,1,2761.286676,26,1,1.800064791,1,3,3
2,audio,different_sds,1,1,1,2677.693157,9,1,4.485810624,1,4,2
2,audio,different_sds,1,1,1,2652.698063,4,1,65.63911266,1,4,1
2,audio,different_sds,1,1,0,2698.984715,4,2,239.2522558,1,4,1
2,audio,different_sds,2,3,1,2134.880398,55,2,100.3327055,1,7,4
3,audio,different_sds,2,4,0,2959.79322,55,1,259.9592347,1,8,4
3,audio,different_sds,1,1,1,2668.294505,4,1,205.8207896,1,4,1
3,audio,different_sds,2,1,1,2148.327025,26,2,54.7002885,1,5,3
3,audio,different_sds,2,1,0,2485.909757,26,1,142.7760506,0,5,3
3,audio,different_sds,1,1,1,2606.038229,4,1,130.9655642,1,4,1
3,audio,different_sds,2,4,1,3087.698659,26,2,75.61267927,1,8,3
4,audio,different_sds,2,4,1,3078.880716,26,2,177.6785909,1,8,3
4,audio,different_sds,1,2,1,2778.718875,26,1,5.124187321,1,3,3
4,audio,different_sds,1,1,0,3188.153617,9,2,224.8508807,0,4,2
4,audio,different_sds,1,1,0,2515.630809,4,2,67.79620512,1,4,1
4,audio,different_sds,2,1,0,2594.824158,9,1,22.56642257,0,5,2
4,audio,different_sds,1,2,0,2199.507694,4,2,184.7121238,0,3,1
5,audio,different_sds,1,2,1,2552.638126,55,1,44.95415883,1,3,4
5,audio,different_sds,2,1,0,2776.791108,4,1,296.3279097,0,5,1
5,audio,different_sds,2,1,1,2134.426542,9,2,169.458754,1,5,2
5,audio,different_sds,1,3,1,2768.446267,55,1,175.7594384,1,2,4
5,audio,different_sds,2,1,1,2812.395753,4,2,48.13374474,0,5,1
5,audio,different_sds,1,1,1,2561.586697,4,1,286.0091163,1,4,1
6,audio,different_sds,1,2,0,3015.212384,4,2,1.467277375,0,3,1
6,audio,different_sds,1,3,0,2108.981726,26,2,257.6542881,0,2,3
6,audio,different_sds,1,2,1,2732.30632,55,1,73.53099897,1,3,4
6,audio,different_sds,2,2,1,2219.80161,55,2,278.7659976,1,6,4
6,audio,different_sds,2,2,1,3043.786957,4,2,355.9627191,1,6,1
6,audio,different_sds,1,1,0,3278.225683,9,2,96.97071337,0,4,2
7,audio,different_sds,2,4,1,2112.186821,26,2,28.12812524,1,8,3
7,audio,different_sds,2,4,1,3260.684512,55,2,189.146683,1,8,4
7,audio,different_sds,1,1,1,2549.311024,4,1,246.4749486,1,4,1
7,audio,different_sds,1,3,1,2851.859494,55,1,113.5553095,1,2,4
7,audio,different_sds,1,2,1,2570.815981,55,1,345.6233938,1,3,4
7,audio,different_sds,2,1,1,2806.478214,4,2,66.32999729,0,5,1
8,audio,different_sds,2,1,0,2413.723855,55,1,256.5854037,1,5,4
8,audio,different_sds,2,1,1,2161.4325,4,2,303.9455632,1,5,1
8,audio,different_sds,2,4,1,3827.307017,55,2,253.7237662,1,8,4
8,audio,different_sds,1,1,1,2695.420951,9,1,248.6831723,1,4,2
8,audio,different_sds,2,1,0,2901.026477,4,1,63.97786772,0,5,1
8,audio,different_sds,1,1,0,2189.62587,4,2,9.3087621,0,4,1
1,audio,different_sds,2,2,0,2816.908583,55,1,191.5876906,0,6,4
1,audio,different_sds,2,3,1,3403.12028,55,2,350.6842219,1,7,4
1,audio,different_sds,1,2,0,2431.478935,55,2,325.13213,0,3,4
1,audio,different_sds,1,2,1,2655.277443,26,1,312.9697709,1,3,3
1,audio,different_sds,1,2,1,2815.32871,4,1,54.66699426,1,3,1
1,audio,different_sds,1,1,1,2629.700806,4,1,141.8777085,1,4,1
2,audio,different_sds,2,2,0,2927.122052,55,1,55.54293662,1,6,4
2,audio,different_sds,1,1,0,1792.516076,9,2,81.83447504,0,4,2
2,audio,different_sds,1,1,0,2152.179129,4,2,265.1841312,0,4,1
2,audio,different_sds,1,2,1,2863.264308,55,1,284.585601,1,3,4
2,audio,different_sds,2,3,1,2252.096524,55,2,308.5217529,1,7,4
2,audio,different_sds,1,1,1,2558.405355,9,1,232.8839085,1,4,2
3,audio,different_sds,2,1,0,2685.048617,9,1,274.4804124,0,5,2
3,audio,different_sds,1,1,1,2685.098482,4,1,115.6392228,1,4,1
3,audio,different_sds,1,1,1,2740.490055,9,1,118.0231854,1,4,2
3,audio,different_sds,1,1,0,2632.137263,4,2,330.1676851,1,4,1
3,audio,different_sds,2,4,1,3724.842106,55,2,194.3267776,1,8,4
3,audio,different_sds,2,3,1,2775.63274,55,2,93.32037269,0,7,4
4,audio,different_sds,1,1,0,2215.168177,9,2,61.72493955,0,4,2
4,audio,different_sds,1,2,1,2747.094495,55,1,341.7486652,1,3,4
4,audio,different_sds,1,2,0,2635.071989,55,2,299.3804846,1,3,4
4,audio,different_sds,2,2,0,2816.140454,26,1,270.9870617,0,6,3
4,audio,different_sds,2,1,0,2713.844012,9,1,97.91837046,0,5,2
4,audio,different_sds,2,3,1,3507.373972,55,2,314.1752228,1,7,4
5,audio,different_sds,1,2,0,2466.256555,26,2,51.24291811,0,3,3
5,audio,different_sds,2,1,1,3168.808176,9,2,305.2195093,1,5,2
5,audio,different_sds,1,2,1,2483.859999,26,1,201.023094,0,3,3
5,audio,different_sds,2,2,0,2760.29429,26,1,85.25173018,0,6,3
5,audio,different_sds,1,1,1,2866.746745,9,1,343.8969901,1,4,2
5,audio,different_sds,2,1,0,2683.853004,9,1,359.5586703,0,5,2
6,audio,different_sds,1,1,1,2699.121013,4,1,66.24660027,1,4,1
6,audio,different_sds,2,2,1,3652.478085,26,2,130.21116,1,6,3
6,audio,different_sds,2,2,1,3065.196784,55,2,125.0646992,1,6,4
6,audio,different_sds,2,2,0,2568.542831,9,1,260.8244976,0,6,2
6,audio,different_sds,2,1,1,3998.593044,9,2,119.8937072,1,5,2
6,audio,different_sds,1,1,1,2803.815351,9,1,231.994122,1,4,2
7,audio,different_sds,1,1,1,2545.151804,4,1,56.22040968,1,4,1
7,audio,different_sds,2,1,1,2381.193925,9,2,153.6064958,1,5,2
7,audio,different_sds,1,1,0,3495.54626,9,2,257.3963992,0,4,2
7,audio,different_sds,1,1,1,2883.877948,9,1,266.0100826,1,4,2
7,audio,different_sds,1,3,0,2790.352338,26,2,337.609797,1,2,3
7,audio,different_sds,1,2,0,2484.421605,26,2,18.10979425,0,3,3
8,audio,different_sds,1,1,1,2594.95993,55,1,121.6540089,1,4,4
8,audio,different_sds,2,1,1,2677.015576,4,2,137.238771,0,5,1
8,audio,different_sds,1,2,1,2693.648717,4,1,235.0396254,1,3,1
8,audio,different_sds,1,2,0,2179.940487,55,2,286.8329018,0,3,4
8,audio,different_sds,2,1,1,1896.208349,4,2,177.6923423,1,5,1
8,audio,different_sds,2,1,1,2732.264004,4,2,272.3998617,0,5,1
1,audio,different_sds,2,3,1,3450.787192,26,2,151.1937161,1,7,3
1,audio,different_sds,1,2,1,2543.614298,26,1,123.5463296,1,3,3
1,audio,different_sds,1,1,1,2447.42651,9,1,47.62334483,0,4,2
1,audio,different_sds,1,1,0,2860.608896,4,2,207.7676282,1,4,1
1,audio,different_sds,2,1,0,2823.682476,9,1,139.1105791,0,5,2
1,audio,different_sds,2,1,1,2763.633454,4,2,183.142183,0,5,1
2,audio,different_sds,1,1,0,2430.443814,9,2,15.07828301,0,4,2
2,audio,different_sds,1,2,0,3240.103557,26,2,346.5838375,0,3,3
2,audio,different_sds,1,2,1,2812.950138,26,1,146.0046388,1,3,3
2,audio,different_sds,1,2,1,2772.853569,26,1,26.91266038,1,3,3
2,audio,different_sds,1,1,0,2903.672593,4,2,99.04384001,1,4,1
2,audio,different_sds,1,1,0,3123.743102,4,2,41.95224455,0,4,1
3,audio,different_sds,1,4,0,2480.833453,55,2,166.6547021,0,1,4
3,audio,different_sds,2,1,0,2544.562928,4,1,130.9821499,0,5,1
3,audio,different_sds,2,1,0,2585.403253,26,1,291.6920517,0,5,3
3,audio,different_sds,1,2,0,2425.181124,55,2,352.8325876,0,3,4
3,audio,different_sds,1,1,1,2702.899517,9,1,116.31285,1,4,2
3,audio,different_sds,1,2,0,2505.270648,26,2,287.3630823,1,3,3
4,audio,different_sds,1,3,0,2467.180539,55,2,97.48603621,0,2,4
4,audio,different_sds,1,1,0,2972.018341,9,2,130.8092428,0,4,2
4,audio,different_sds,1,1,0,2542.412174,4,2,9.784009042,1,4,1
4,audio,different_sds,2,1,1,2489.901347,4,2,247.5436126,0,5,1
4,audio,different_sds,2,1,0,2625.895831,4,1,50.07132431,0,5,1
4,audio,different_sds,1,1,1,2716.706957,4,1,86.62923671,1,4,1
5,audio,different_sds,2,1,0,2792.071408,55,1,15.5462611,0,5,4
5,audio,different_sds,2,3,1,1870.325734,26,2,33.29239429,1,7,3
5,audio,different_sds,1,1,1,2739.72382,9,1,80.52569359,1,4,2
5,audio,different_sds,2,1,0,2920.422627,9,1,94.20914808,1,5,2
5,audio,different_sds,2,1,1,2205.461371,26,2,105.0721994,1,5,3
5,audio,different_sds,2,1,1,2218.023556,9,2,12.84839406,1,5,2
6,audio,different_sds,1,2,1,2728.103581,26,1,119.7657221,1,3,3
6,audio,different_sds,1,1,1,2773.191957,4,1,72.7547432,1,4,1
6,audio,different_sds,2,1,1,2497.750109,55,2,208.11715,0,5,4
6,audio,different_sds,1,2,1,2505.234141,26,1,81.58158778,1,3,3
6,audio,different_sds,1,2,1,2817.465459,55,1,143.2288338,1,3,4
6,audio,different_sds,1,2,0,2601.034983,55,2,9.417429044,1,3,4
7,audio,different_sds,2,1,1,3024.849375,9,2,104.6561327,1,5,2
7,audio,different_sds,2,2,0,2474.369408,55,1,246.2706918,1,6,4
7,audio,different_sds,1,2,0,2598.596483,9,2,22.71369976,1,3,2
7,audio,different_sds,1,3,1,2670.956284,9,1,161.2097329,1,2,2
7,audio,different_sds,1,1,0,2265.560967,4,2,36.63897999,0,4,1
7,audio,different_sds,2,3,0,2844.925923,26,1,64.42571952,0,7,3
8,audio,different_sds,2,1,1,2921.420202,9,2,79.38104659,1,5,2
8,audio,different_sds,2,2,1,2591.607626,26,2,244.2595168,0,6,3
8,audio,different_sds,2,4,1,4376.225691,26,2,53.45257924,1,8,3
8,audio,different_sds,1,2,1,2672.138249,26,1,264.2554874,1,3,3
8,audio,different_sds,2,1,1,2045.983138,9,2,354.0846764,1,5,2
8,audio,different_sds,1,3,0,2536.276946,55,2,4.694981271,1,2,4
1,audio,different_sds,2,3,1,2147.720574,55,2,80.7384777,1,7,4
1,audio,different_sds,2,2,1,2885.40597,26,2,352.7641174,0,6,3
1,audio,different_sds,1,1,0,2713.398101,9,2,244.0391915,1,4,2
1,audio,different_sds,1,1,0,2742.330458,4,2,215.2072479,1,4,1
1,audio,different_sds,1,2,1,2622.942807,26,1,288.1698861,1,3,3
1,audio,different_sds,1,2,0,3148.369441,55,2,357.6476194,0,3,4
2,audio,different_sds,2,3,1,2148.189125,26,2,145.3386736,1,7,3
2,audio,different_sds,1,1,0,2527.803594,9,2,253.4702627,1,4,2
2,audio,different_sds,1,1,0,2013.170901,9,2,114.404221,0,4,2
2,audio,different_sds,2,2,1,2425.617087,26,2,353.6928549,1,6,3
2,audio,different_sds,1,2,1,2680.638654,55,1,257.5052396,1,3,4
2,audio,different_sds,1,2,0,2876.793545,26,2,29.41292043,1,3,3
3,audio,different_sds,1,1,1,2727.522464,9,1,10.30772097,1,4,2
3,audio,different_sds,2,4,1,2972.314629,26,2,302.692058,1,8,3
3,audio,different_sds,1,1,1,2619.444965,9,1,269.4494687,1,4,2
3,audio,different_sds,1,1,1,2767.421666,4,1,62.56504266,1,4,1
3,audio,different_sds,2,1,1,2287.344939,9,2,15.32163456,1,5,2
3,audio,different_sds,1,1,1,2862.633663,4,1,257.6090503,1,4,1
4,audio,different_sds,2,4,1,1916.012314,55,2,190.2625137,1,8,4
4,audio,different_sds,2,4,1,3481.698977,26,2,189.2439504,1,8,3
4,audio,different_sds,1,1,1,2686.022031,4,1,274.8028848,1,4,1
4,audio,different_sds,1,1,1,2722.919929,4,1,137.3240442,1,4,1
4,audio,different_sds,2,2,0,2993.139623,4,1,329.6327549,1,6,1
4,audio,different_sds,1,2,1,2796.478341,55,1,346.3436634,1,3,4
5,audio,different_sds,2,1,0,2834.71431,4,1,143.5574732,0,5,1
5,audio,different_sds,1,3,1,2887.878453,55,1,234.6022909,1,2,4
5,audio,different_sds,1,1,1,2511.974663,4,1,48.57348759,1,4,1
5,audio,different_sds,2,3,1,3357.856061,26,2,1.681474585,1,7,3
5,audio,different_sds,2,1,1,2554.63082,26,2,40.47623841,0,5,3
5,audio,different_sds,1,2,0,3269.687165,55,2,172.834687,0,3,4
6,audio,different_sds,1,3,1,2654.064176,55,1,90.83112103,1,2,4
6,audio,different_sds,2,3,1,2094.038666,9,2,240.6917792,1,7,2
6,audio,different_sds,2,1,0,2616.662074,4,1,306.8749022,0,5,1
6,audio,different_sds,2,3,0,2531.340508,9,1,132.2792445,0,7,2
6,audio,different_sds,2,2,0,2667.951695,55,1,199.6656236,0,6,4
6,audio,different_sds,1,2,1,2735.598498,55,1,4.087801826,1,3,4
7,audio,different_sds,2,1,1,2281.574157,9,2,267.3481283,1,5,2
7,audio,different_sds,1,2,0,2676.036218,26,2,90.46733823,1,3,3
7,audio,different_sds,2,3,1,2536.994733,55,2,13.80940288,0,7,4
7,audio,different_sds,1,3,1,2798.383832,55,1,101.0452468,1,2,4
7,audio,different_sds,1,3,1,2793.055318,55,1,30.3078817,1,2,4
7,audio,different_sds,2,1,0,2869.511544,4,1,72.58366628,0,5,1
8,audio,different_sds,2,1,0,2665.970612,4,1,249.7696984,0,5,1
8,audio,different_sds,2,1,0,2516.687289,9,1,42.01898103,0,5,2
8,audio,different_sds,1,2,1,2819.190854,26,1,297.5754209,1,3,3
8,audio,different_sds,1,1,0,2748.226609,9,2,95.47520656,1,4,2
8,audio,different_sds,1,4,1,2595.217172,55,1,314.570655,1,1,4
8,audio,different_sds,2,1,0,2683.251635,9,1,267.0626636,0,5,2
1,audio,different_sds,1,1,0,2337.699878,9,2,140.3103626,0,4,2
1,audio,different_sds,1,2,0,2729.569565,55,2,25.00275511,1,3,4
1,audio,different_sds,2,1,1,3614.42133,4,2,44.95028951,1,5,1
1,audio,different_sds,2,1,1,2333.24018,4,2,16.93613452,1,5,1
1,audio,different_sds,2,1,1,2685.388059,9,2,247.6517561,0,5,2
1,audio,different_sds,2,1,0,2642.301727,55,1,128.5328771,0,5,4
2,audio,different_sds,2,2,1,2492.472774,55,2,91.68483001,0,6,4
2,audio,different_sds,1,2,0,2551.852244,55,2,51.88008826,1,3,4
2,audio,different_sds,1,2,1,2754.122989,55,1,319.8298723,1,3,4
2,audio,different_sds,1,1,0,2803.306418,4,2,280.1769734,1,4,1
2,audio,different_sds,1,2,1,2751.717768,55,1,162.3186405,1,3,4
2,audio,different_sds,1,2,1,2732.694034,26,1,153.5740731,1,3,3
3,audio,different_sds,1,4,1,2512.149951,26,1,251.2111497,1,1,3
3,audio,different_sds,1,1,0,2233.227806,4,2,358.2111625,0,4,1
3,audio,different_sds,2,3,0,2680.138454,55,1,86.85150977,0,7,4
3,audio,different_sds,2,4,1,3108.746706,26,2,170.8533235,1,8,3
3,audio,different_sds,2,1,0,2577.633218,4,1,14.51514969,0,5,1
3,audio,different_sds,1,1,1,2718.506237,9,1,169.5292366,1,4,2
4,audio,different_sds,1,2,0,2442.085312,55,2,9.280461927,0,3,4
4,audio,different_sds,2,2,0,2631.23174,26,1,263.2452379,0,6,3
4,audio,different_sds,1,2,1,2925.329109,9,1,260.6967173,0,3,2
4,audio,different_sds,1,1,1,2796.531914,9,1,246.8420344,1,4,2
4,audio,different_sds,1,2,1,2676.662444,55,1,312.3587817,1,3,4
4,audio,different_sds,1,2,1,2688.977367,26,1,178.608348,1,3,3
5,audio,different_sds,1,3,0,2453.475473,55,2,153.677511,0,2,4
5,audio,different_sds,1,1,0,2653.055903,9,2,136.3266174,1,4,2
5,audio,different_sds,2,1,1,2388.105407,9,2,179.3403243,1,5,2
5,audio,different_sds,1,1,1,2815.861885,9,1,180.5397914,1,4,2
5,audio,different_sds,1,1,0,3218.697121,4,2,354.1106963,0,4,1
5,audio,different_sds,1,3,0,3180.435358,55,2,74.67203283,0,2,4
6,audio,different_sds,2,1,1,1819.55114,9,2,195.1046885,1,5,2
6,audio,different_sds,1,2,0,2134.679626,26,2,22.18303575,0,3,3
6,audio,different_sds,1,2,1,2520.358556,55,1,54.33518513,1,3,4
6,audio,different_sds,2,2,0,2750.972287,26,1,178.6890645,0,6,3
6,audio,different_sds,2,2,1,2440.209709,26,2,233.8790871,1,6,3
6,audio,different_sds,2,3,1,971.044044,26,2,76.13566721,1,7,3
7,audio,different_sds,1,1,1,2743.535498,4,1,241.1945841,1,4,1
7,audio,different_sds,2,1,1,2331.524832,9,2,5.762042724,1,5,2
7,audio,different_sds,2,4,1,3555.52666,55,2,8.897402078,1,8,4
7,audio,different_sds,2,1,1,2471.259429,9,2,294.5839008,1,5,2
7,audio,different_sds,2,1,1,2333.493885,9,2,77.61403142,1,5,2
7,audio,different_sds,1,1,1,2750.061966,9,1,144.2548324,1,4,2
8,audio,different_sds,1,1,1,2694.747644,26,1,125.0169943,1,4,3
8,audio,different_sds,2,1,0,2560.303078,4,1,289.5811329,0,5,1
8,audio,different_sds,1,2,1,2675.251887,55,1,32.25305994,1,3,4
8,audio,different_sds,2,4,1,2076.969455,55,2,276.105809,1,8,4
8,audio,different_sds,1,1,0,1992.213483,4,2,285.0437357,0,4,1
8,audio,different_sds,1,2,1,2757.89344,9,1,263.6414033,1,3,2
1,audio,different_sds,1,1,0,3143.526561,4,2,138.5405506,0,4,1
1,audio,different_sds,2,2,1,2459.965018,26,2,45.117725,1,6,3
1,audio,different_sds,1,2,0,2635.602321,55,2,302.7204906,1,3,4
1,audio,different_sds,1,1,1,2757.982998,4,1,226.9403154,1,4,1
1,audio,different_sds,2,2,0,2378.911589,26,1,309.5547493,1,6,3
1,audio,different_sds,1,1,1,2705.428604,26,1,294.3862291,1,4,3
2,audio,different_sds,1,1,1,2638.334838,9,1,183.3864889,1,4,2
2,audio,different_sds,1,1,1,2974.515292,9,1,327.4332773,0,4,2
2,audio,different_sds,1,1,1,2679.012659,4,1,267.6797377,1,4,1
2,audio,different_sds,1,2,1,2661.730075,55,1,193.9832443,1,3,4
2,audio,different_sds,1,2,1,2728.289966,26,1,204.5185939,1,3,3
2,audio,different_sds,1,2,0,2691.590207,26,2,121.4906817,1,3,3
3,audio,different_sds,1,4,1,2632.296833,55,1,261.908786,1,1,4
3,audio,different_sds,1,3,1,2822.354015,26,1,216.8964329,1,2,3
3,audio,different_sds,1,3,1,2660.071353,55,1,10.13924851,1,2,4
3,audio,different_sds,2,4,1,2210.106033,55,2,167.0283816,1,8,4
3,audio,different_sds,2,1,1,2333.4334,4,2,148.4470063,1,5,1
3,audio,different_sds,1,2,1,2554.79453,26,1,279.6671099,1,3,3
